Année de naissance;Code commune;Libellé commune;Sexe;Prénom;Nombre
2019;35238;Rennes;Masculin;Oscar;13
2019;35238;Rennes;Masculin;Oumar;2
2019;35238;Rennes;Masculin;Maurice;1
2019;35238;Rennes;Masculin;Maylan;1
2019;35238;Rennes;Masculin;Mayvin;1
2019;35238;Rennes;Masculin;Michael;1
2019;35238;Rennes;Masculin;Mihaita;1
2019;35238;Rennes;Masculin;Milann;1
2019;35238;Rennes;Masculin;Milonn;1
2019;35238;Rennes;Masculin;Rayan;12
2019;35238;Rennes;Masculin;Mïo;1
2019;35238;Rennes;Masculin;Moise;1
2019;35238;Rennes;Masculin;Mouandh;1
2019;35238;Rennes;Masculin;Moulay-Ismaïl;1
2019;35238;Rennes;Masculin;Roméo;4
2019;35238;Rennes;Masculin;Nakid;1
2019;35238;Rennes;Masculin;Nfamadi;1
2019;35238;Rennes;Masculin;Omar-Ali;1
2019;35238;Rennes;Masculin;Oracle;1
2019;35238;Rennes;Masculin;Othello;1
2019;35238;Rennes;Masculin;Slimane;2
2019;35238;Rennes;Masculin;Soan;16
2019;35238;Rennes;Masculin;Soann;4
2019;35238;Rennes;Masculin;Patrick;1
2019;35238;Rennes;Masculin;Solal;2
2019;35238;Rennes;Masculin;Pietro;1
2019;35238;Rennes;Masculin;Roylone;1
2019;35238;Rennes;Masculin;Swan;3
2019;35238;Rennes;Masculin;Swann;6
2019;35238;Rennes;Masculin;Sagato-Hiram;1
2019;35238;Rennes;Masculin;Salia;1
2019;35238;Rennes;Masculin;Samy;1
2019;35238;Rennes;Masculin;Sayel;1
2019;35238;Rennes;Masculin;Sébé;1
2019;35238;Rennes;Masculin;Thao;2
2019;35238;Rennes;Masculin;Seny;1
2019;35238;Rennes;Masculin;Serigne-Saliou;1
2019;35238;Rennes;Masculin;Thiago;2
2019;35238;Rennes;Masculin;Shaël;1
2019;35238;Rennes;Masculin;Sigvald;1
2019;35238;Rennes;Masculin;Similien;1
2019;35238;Rennes;Masculin;Soän;1
2019;35238;Rennes;Masculin;Timëo;2
2019;35238;Rennes;Masculin;Soren;1
2019;35238;Rennes;Masculin;Souleymane;1
2019;35238;Rennes;Masculin;Tylian;4
2019;35238;Rennes;Masculin;Tylio;2
2019;35238;Rennes;Masculin;Takéo;1
2019;35238;Rennes;Masculin;Tao;1
2019;35238;Rennes;Masculin;Tayasiir;1
2019;35238;Rennes;Masculin;Téiva;1
2019;35238;Rennes;Masculin;Terence;1
2019;35238;Rennes;Masculin;Terrence;1
2019;35238;Rennes;Masculin;Théophile;1
2019;35238;Rennes;Masculin;Thilio;1
2019;35238;Rennes;Masculin;Winner;2
2019;35238;Rennes;Masculin;Tyan;1
2019;35238;Rennes;Masculin;Tylouann;1
2019;35238;Rennes;Masculin;Valérian;1
2019;35238;Rennes;Masculin;Yassine;2
2019;35238;Rennes;Masculin;Venance-Galliano;1
2019;35238;Rennes;Masculin;Vinchenzo;1
2019;35238;Rennes;Masculin;Yaël;3
2019;35238;Rennes;Masculin;Willy;1
2019;35238;Rennes;Masculin;Yakob;1
2019;35238;Rennes;Masculin;Yakup;1
2019;35238;Rennes;Masculin;Yliam;1
2019;35238;Rennes;Masculin;Ylias;1
2019;35238;Rennes;Masculin;Yoram;1
2019;35238;Rennes;Masculin;Youen;1
2019;35238;Rennes;Masculin;Zadig;1
2019;35238;Rennes;Masculin;Ziyad;2
2019;35238;Rennes;Masculin;Zayane;1
2019;35238;Rennes;Masculin;Zayi-Lukas;1
2019;35238;Rennes;Masculin;Zénio;1
2019;35238;Rennes;Masculin;Zéphyrin;1
2019;35238;Rennes;Masculin;Ziad;1
2019;35238;Rennes;Masculin;Élie;3
2019;35238;Rennes;Féminin;Alya;8
2019;35238;Rennes;Féminin;Ana;6
2019;35238;Rennes;Féminin;Aline;5
2019;35238;Rennes;Féminin;Apolline;14
2019;35238;Rennes;Féminin;Alba;4
2019;35238;Rennes;Féminin;April;3
2019;35238;Rennes;Féminin;Arwen;3
2019;35238;Rennes;Féminin;Aziliz;3
2019;35238;Rennes;Féminin;Camélia;3
2019;35238;Rennes;Féminin;Adélie;2
2019;35238;Rennes;Féminin;Alia;2
2019;35238;Rennes;Féminin;Amandine;2
2019;35238;Rennes;Féminin;Amira;2
2019;35238;Rennes;Féminin;Arij;2
2019;35238;Rennes;Féminin;Asmin;2
2019;35238;Rennes;Féminin;Assya;2
2019;35238;Rennes;Féminin;Azilis;2
2019;35238;Rennes;Féminin;Cherifa;2
2019;35238;Rennes;Féminin;Cléo;3
2019;35238;Rennes;Féminin;Constance;12
2019;35238;Rennes;Féminin;Célia;10
2019;35238;Rennes;Féminin;Elina;3
2019;35238;Rennes;Féminin;Ellie;4
2019;35238;Rennes;Féminin;Elyana;2
2019;35238;Rennes;Féminin;Emy;16
2019;35238;Rennes;Féminin;Abby;1
2019;35238;Rennes;Féminin;Abigail;1
2019;35238;Rennes;Féminin;Adéïna;1
2019;35238;Rennes;Féminin;Ael;1
2019;35238;Rennes;Féminin;Aëlie;1
2019;35238;Rennes;Féminin;Aéline;1
2019;35238;Rennes;Féminin;Aelya;1
2019;35238;Rennes;Féminin;Aëlya;1
2019;35238;Rennes;Féminin;Aelyn;1
2019;35238;Rennes;Féminin;Aimée;1
2019;35238;Rennes;Féminin;Aïsha;1
2019;35238;Rennes;Féminin;Aïssata;1
2019;35238;Rennes;Féminin;Flore;2
2019;35238;Rennes;Féminin;Alexandra;1
2019;35238;Rennes;Féminin;Aliyahna;1
2019;35238;Rennes;Féminin;Aljannah;1
2019;35238;Rennes;Féminin;Alwëna;1
2019;35238;Rennes;Féminin;Alyna;1
2019;35238;Rennes;Féminin;Amiira;1
2019;35238;Rennes;Féminin;Amina-Laya;1
2019;35238;Rennes;Féminin;Amirlan;1
2019;35238;Rennes;Féminin;Anaëlla;1
2019;35238;Rennes;Féminin;Anahé;1
2019;35238;Rennes;Féminin;Harley;2
2019;35238;Rennes;Féminin;Anderline;1
2019;35238;Rennes;Féminin;Angela;1
2019;35238;Rennes;Féminin;Angelina;1
2019;35238;Rennes;Féminin;Anissa;1
2019;35238;Rennes;Féminin;Anthéa;1
2019;35238;Rennes;Féminin;Arielle;1
2019;35238;Rennes;Féminin;Asïa;1
2019;35238;Rennes;Féminin;Aurélia;1
2019;35238;Rennes;Féminin;Avénie;1
2019;35238;Rennes;Féminin;Awena;1
2019;35238;Rennes;Féminin;Azilys;1
2019;35238;Rennes;Féminin;Azylis;1
2019;35238;Rennes;Féminin;Belén;1
2019;35238;Rennes;Féminin;Béryl;1
2019;35238;Rennes;Féminin;Inès;30
2019;35238;Rennes;Féminin;Inèss;2
2019;35238;Rennes;Féminin;Camelia;1
2019;35238;Rennes;Féminin;Carine;1
2019;35238;Rennes;Féminin;Carla;1
2019;35238;Rennes;Féminin;Carmen;1
2019;35238;Rennes;Féminin;Cassis;1
2019;35238;Rennes;Féminin;Céléna;1
2019;35238;Rennes;Féminin;Chaden;1
2019;35238;Rennes;Féminin;Charlee;1
2019;35238;Rennes;Féminin;Charly;1
2019;35238;Rennes;Féminin;Chayna;1
2019;35238;Rennes;Féminin;Janelle;3
2019;35238;Rennes;Féminin;Cherifa-Elyne;1
2019;35238;Rennes;Féminin;Chifaou;1
2019;35238;Rennes;Féminin;Christie;1
2019;35238;Rennes;Féminin;Colombe;1
2019;35238;Rennes;Féminin;Cyrielle;1
2019;35238;Rennes;Féminin;Dado-Liz;1
2019;35238;Rennes;Féminin;Daline;1
2019;35238;Rennes;Féminin;Daneen;1
2019;35238;Rennes;Féminin;Daria;1
2019;35238;Rennes;Féminin;Denerys;1
2019;35238;Rennes;Féminin;Dialamba;1
2019;35238;Rennes;Féminin;Dina-Isabelle;1
2019;35238;Rennes;Féminin;Kadiatou;2
2019;35238;Rennes;Féminin;Djanna;1
2019;35238;Rennes;Féminin;Djoulia;1
2019;35238;Rennes;Féminin;Katell;3
2019;35238;Rennes;Féminin;Éléana;1
2019;35238;Rennes;Féminin;Élie;1
2019;35238;Rennes;Féminin;Élise;1
2019;35238;Rennes;Féminin;Elisée;1
2019;35238;Rennes;Féminin;Kenza;3
2019;35238;Rennes;Féminin;Elza;1
2019;35238;Rennes;Féminin;Emie;1
2019;35238;Rennes;Féminin;Emmanuella;1
2019;35238;Rennes;Féminin;Erena;1
2019;35238;Rennes;Féminin;Érine;1
2019;35238;Rennes;Féminin;Etia;1
2019;35238;Rennes;Féminin;Eulalia;1
2019;35238;Rennes;Féminin;Éva;1
2019;35238;Rennes;Féminin;Evamae;1
2019;35238;Rennes;Féminin;Fanny;1
2019;35238;Rennes;Féminin;Flavia;1
2019;35238;Rennes;Féminin;Fleur;1
2019;35238;Rennes;Féminin;Foulématou;1
2019;35238;Rennes;Féminin;Furtuna;1
2019;35238;Rennes;Féminin;Gemma;1
2019;35238;Rennes;Féminin;Leïla;5
2019;35238;Rennes;Féminin;Giselle;1
2019;35238;Rennes;Féminin;Gönul;1
2019;35238;Rennes;Féminin;Grâce;1
2019;35238;Rennes;Féminin;Gwenn;1
2019;35238;Rennes;Féminin;Gwladys;1
2019;35238;Rennes;Féminin;Lilia;4
2019;35238;Rennes;Féminin;Habibatou;1
2019;35238;Rennes;Féminin;Lilly;3
2019;35238;Rennes;Féminin;Haïna;1
2019;35238;Rennes;Féminin;Hanaë;1
2019;35238;Rennes;Féminin;Hazal;1
2019;35238;Rennes;Féminin;Line;5
2019;35238;Rennes;Féminin;Lisa;6
2019;35238;Rennes;Féminin;Hedaya;1
2019;35238;Rennes;Féminin;Hedda;1
2019;35238;Rennes;Féminin;Heilagi;1
2019;35238;Rennes;Féminin;Lison;9
2019;35238;Rennes;Féminin;Hélya;1
2019;35238;Rennes;Féminin;Hind;1
2019;35238;Rennes;Féminin;Hinnaya;1
2019;35238;Rennes;Féminin;Hope;1
2019;35238;Rennes;Féminin;Ihssane;1
2019;35238;Rennes;Féminin;Ikram;1
2019;35238;Rennes;Féminin;Ilana;1
2019;35238;Rennes;Féminin;Iléna;1
2019;35238;Rennes;Féminin;Ilyanah;1
2019;35238;Rennes;Féminin;Inayaah-Zaoidy;1
2019;35238;Rennes;Féminin;Intissar-Marcel;1
2019;35238;Rennes;Féminin;Io;1
2019;35238;Rennes;Féminin;Irys;1
2019;35238;Rennes;Féminin;Iseut;1
2019;35238;Rennes;Féminin;Issalma;1
2019;35238;Rennes;Féminin;Lucie;10
2019;35238;Rennes;Féminin;Jeannette;1
2019;35238;Rennes;Féminin;Jehanne;1
2019;35238;Rennes;Féminin;Jeïza;1
2019;35238;Rennes;Féminin;Lyne;2
2019;35238;Rennes;Féminin;Lynn;2
2019;35238;Rennes;Féminin;Jennah;1
2019;35238;Rennes;Féminin;Jihane;1
2019;35238;Rennes;Féminin;Léna;20
2019;35238;Rennes;Féminin;Kadija;1
2019;35238;Rennes;Féminin;Kaélyne;1
2019;35238;Rennes;Féminin;Léona;2
2019;35238;Rennes;Féminin;Kalissy;1
2019;35238;Rennes;Féminin;Kaliyane;1
2019;35238;Rennes;Féminin;Kasandra;1
2019;35238;Rennes;Féminin;Kawthar;1
2019;35238;Rennes;Féminin;Kaya;1
2019;35238;Rennes;Féminin;Kaycee;1
2019;35238;Rennes;Féminin;Kaylee;1
2019;35238;Rennes;Féminin;Kaylia;1
2019;35238;Rennes;Féminin;Keira;1
2019;35238;Rennes;Féminin;Kellya;1
2019;35238;Rennes;Féminin;Kelyana;1
2019;35238;Rennes;Féminin;Kesané;1
2019;35238;Rennes;Féminin;Kessi;1
2019;35238;Rennes;Féminin;Margot;17
2019;35238;Rennes;Féminin;Keysha;1
2019;35238;Rennes;Féminin;Kinsley;1
2019;35238;Rennes;Féminin;Kiyana;1
2019;35238;Rennes;Féminin;Klaylie;1
2019;35238;Rennes;Féminin;Kleeia;1
2019;35238;Rennes;Féminin;Klervi;1
2019;35238;Rennes;Féminin;Krysten;1
2019;35238;Rennes;Féminin;Marwa;2
2019;35238;Rennes;Féminin;Kyra;1
2019;35238;Rennes;Féminin;Laëdyss;1
2019;35238;Rennes;Féminin;Laëlle;1
2019;35238;Rennes;Féminin;Lalë;1
2019;35238;Rennes;Féminin;Latika;1
2019;35238;Rennes;Féminin;Matilda;2
2019;35238;Rennes;Féminin;Lauréline;1
2019;35238;Rennes;Féminin;Maxine;8
2019;35238;Rennes;Féminin;Layleene;1
2019;35238;Rennes;Féminin;Léanne;1
2019;35238;Rennes;Féminin;Leia;1
2019;35238;Rennes;Féminin;Lénaelle;1
2019;35238;Rennes;Féminin;Leonie;1
2019;35238;Rennes;Féminin;Maëlyne;2
2019;35238;Rennes;Féminin;Maëlys;8
2019;35238;Rennes;Féminin;Liha;1
2019;35238;Rennes;Féminin;Lilie;1
2019;35238;Rennes;Féminin;Lilouwenn;1
2019;35238;Rennes;Féminin;Maïwen;3
2019;35238;Rennes;Féminin;Lorette;1
2019;35238;Rennes;Féminin;Molly;3
2019;35238;Rennes;Féminin;Loumen;1
2019;35238;Rennes;Féminin;Lucia;1
2019;35238;Rennes;Féminin;Mélia;2
2019;35238;Rennes;Féminin;Méline;2
2019;35238;Rennes;Féminin;Lyannah;1
2019;35238;Rennes;Féminin;Lyha;1
2019;35238;Rennes;Féminin;Maëly;1
2019;35238;Rennes;Féminin;Maëlya;1
2019;35238;Rennes;Féminin;Maëvy;1
2019;35238;Rennes;Féminin;Naomie;3
2019;35238;Rennes;Féminin;Magda;1
2019;35238;Rennes;Féminin;Mahée;1
2019;35238;Rennes;Féminin;Mahira;1
2019;35238;Rennes;Féminin;Maï-Lee;1
2019;35238;Rennes;Féminin;Maïlie;1
2019;35238;Rennes;Féminin;Naïa;2
2019;35238;Rennes;Féminin;Makeda;1
2019;35238;Rennes;Féminin;Naïla;5
2019;35238;Rennes;Féminin;Malika;1
2019;35238;Rennes;Féminin;Mallyssia;1
2019;35238;Rennes;Féminin;Neela;2
2019;35238;Rennes;Féminin;Margo;1
2019;35238;Rennes;Féminin;Marianna;1
2019;35238;Rennes;Féminin;Mary;1
2019;35238;Rennes;Féminin;Mayane;1
2019;35238;Rennes;Féminin;Melinda;1
2019;35238;Rennes;Féminin;Mellie;1
2019;35238;Rennes;Féminin;Nélia;2
2019;35238;Rennes;Féminin;Mélya;1
2019;35238;Rennes;Féminin;Mélyane;1
2019;35238;Rennes;Féminin;Meryem;1
2019;35238;Rennes;Féminin;Olga;2
2019;35238;Rennes;Féminin;Milana;1
2019;35238;Rennes;Féminin;Olivia;17
2019;35238;Rennes;Féminin;Miryam;1
2019;35238;Rennes;Féminin;Moana;1
2019;35238;Rennes;Féminin;Mouna;1
2019;35238;Rennes;Féminin;Naelle;1
2019;35238;Rennes;Féminin;Pauline;2
2019;35238;Rennes;Féminin;Nahila;1
2019;35238;Rennes;Féminin;Philippine;2
2019;35238;Rennes;Féminin;Prune;2
2019;35238;Rennes;Féminin;Nawal;1
2019;35238;Rennes;Féminin;Néliyah;1
2019;35238;Rennes;Féminin;Nia;1
2019;35238;Rennes;Féminin;Niky;1
2019;35238;Rennes;Féminin;Nineza;1
2019;35238;Rennes;Féminin;Nisa;1
2019;35238;Rennes;Féminin;Noa;1
2019;35238;Rennes;Féminin;Noélia;1
2019;35238;Rennes;Féminin;Nolla;1
2019;35238;Rennes;Féminin;Octavie;1
2019;35238;Rennes;Féminin;Oéline;1
2019;35238;Rennes;Féminin;Oluwashikemi;1
2019;35238;Rennes;Féminin;Saouda;2
2019;35238;Rennes;Féminin;Oona;1
2019;35238;Rennes;Féminin;Orlia;1
2019;35238;Rennes;Féminin;Ounayssah;1
2019;35238;Rennes;Féminin;Ozge;1
2019;35238;Rennes;Féminin;Rachel;1
2019;35238;Rennes;Féminin;Raina;1
2019;35238;Rennes;Féminin;Shelby;2
2019;35238;Rennes;Féminin;Rayhana;1
2019;35238;Rennes;Féminin;Rihem;1
2019;35238;Rennes;Féminin;Sibylle;2
2019;35238;Rennes;Féminin;Salommé;1
2019;35238;Rennes;Féminin;Sandica;1
2019;35238;Rennes;Féminin;Savannah;1
2019;35238;Rennes;Féminin;Séréna;1
2019;35238;Rennes;Féminin;Shaïna;1
2019;35238;Rennes;Féminin;Sharlyne;1
2019;35238;Rennes;Féminin;Shelsea;1
2019;35238;Rennes;Féminin;Shynn;1
2019;35238;Rennes;Féminin;Sila;1
2019;35238;Rennes;Féminin;Simone;1
2019;35238;Rennes;Féminin;Siobane;1
2019;35238;Rennes;Féminin;Soanne;1
2019;35238;Rennes;Féminin;Soazig;1
2019;35238;Rennes;Féminin;Solène;1
2019;35238;Rennes;Féminin;Solenn;1
2019;35238;Rennes;Féminin;Soliane;1
2019;35238;Rennes;Féminin;Souhayla;1
2019;35238;Rennes;Féminin;Thalya;2
2019;35238;Rennes;Féminin;Soukaïna;1
2019;35238;Rennes;Féminin;Soyanah;1
2019;35238;Rennes;Féminin;Stella;1
2019;35238;Rennes;Féminin;Stellys;1
2019;35238;Rennes;Féminin;Sulie;1
2019;35238;Rennes;Féminin;Syana;1
2019;35238;Rennes;Féminin;Syhem;1
2019;35238;Rennes;Féminin;Sylviane;1
2019;35238;Rennes;Féminin;Taïna;1
2019;35238;Rennes;Féminin;Talia;1
2019;35238;Rennes;Féminin;Victoria;10
2019;35238;Rennes;Féminin;Tayanah;1
2019;35238;Rennes;Féminin;Teodora;1
2019;35238;Rennes;Féminin;Tess;1
2019;35238;Rennes;Féminin;Yamina;2
2019;35238;Rennes;Féminin;Théa-Maëva;1
2019;35238;Rennes;Féminin;Thémis;1
2019;35238;Rennes;Féminin;Thuy;1
2019;35238;Rennes;Féminin;Winner;1
2019;35238;Rennes;Féminin;Wissal;1
2019;35238;Rennes;Féminin;Yasminah;1
2019;35238;Rennes;Féminin;Ysé;1
2019;35238;Rennes;Féminin;Ysia;1
2019;35238;Rennes;Féminin;Zinabe;1
2018;35238;Rennes;Féminin;Lama;1
2018;35238;Rennes;Féminin;Mayssa;5
2018;35238;Rennes;Féminin;Maïssa;3
2018;35238;Rennes;Féminin;Liz;1
2018;35238;Rennes;Féminin;Lizenn;1
2018;35238;Rennes;Féminin;Moïra;2
2018;35238;Rennes;Féminin;Mya;8
2018;35238;Rennes;Féminin;Maëlyse;1
2018;35238;Rennes;Féminin;Mahau;1
2018;35238;Rennes;Féminin;Naëlle;5
2018;35238;Rennes;Féminin;Marwa;1
2018;35238;Rennes;Féminin;Meyronne;1
2018;35238;Rennes;Féminin;Michelle;1
2018;35238;Rennes;Féminin;Pia;3
2018;35238;Rennes;Féminin;Naïscee;1
2018;35238;Rennes;Féminin;Rachel;4
2018;35238;Rennes;Féminin;Nastaran;1
2018;35238;Rennes;Féminin;Nevha;1
2018;35238;Rennes;Féminin;Nikkïa;1
2018;35238;Rennes;Féminin;Ophélia;1
2018;35238;Rennes;Féminin;Shelsy;2
2018;35238;Rennes;Féminin;Rihem;1
2018;35238;Rennes;Féminin;Roxelane;1
2018;35238;Rennes;Féminin;Solenn;4
2018;35238;Rennes;Féminin;Talia;3
2018;35238;Rennes;Féminin;Shirley;1
2018;35238;Rennes;Féminin;Simone;1
2018;35238;Rennes;Féminin;Victorine;2
2018;35238;Rennes;Féminin;Trecia;1
2018;35238;Rennes;Féminin;Tyana;1
2018;35238;Rennes;Féminin;Tyfenn;1
2018;35238;Rennes;Féminin;Yéline;1
2018;35238;Rennes;Féminin;Yléana;1
2018;35238;Rennes;Féminin;Zola;2
2018;35238;Rennes;Féminin;Zoélie;2
2018;35238;Rennes;Masculin;Elie-Gabriel;1
2018;35238;Rennes;Masculin;Énéo;1
2018;35238;Rennes;Masculin;Fode;1
2018;35238;Rennes;Masculin;Giorgi;1
2018;35238;Rennes;Masculin;Glésias;1
2018;35238;Rennes;Masculin;Haïley;1
2018;35238;Rennes;Masculin;Imad;1
2018;35238;Rennes;Masculin;Isaïe;1
2018;35238;Rennes;Masculin;Kaélan;1
2018;35238;Rennes;Masculin;Maël;38
2018;35238;Rennes;Masculin;Morad;2
2018;35238;Rennes;Masculin;Kylliann-Ethan;1
2018;35238;Rennes;Masculin;Lisandro;1
2018;35238;Rennes;Masculin;Nolan;20
2018;35238;Rennes;Masculin;Manoé;1
2018;35238;Rennes;Masculin;Mavérick;1
2018;35238;Rennes;Féminin;Anicia-Bernarda;1
2018;35238;Rennes;Féminin;Ariah;1
2018;35238;Rennes;Féminin;Héloïse;11
2018;35238;Rennes;Féminin;Inês;2
2018;35238;Rennes;Féminin;Chléofée;1
2018;35238;Rennes;Féminin;Christeldy;1
2018;35238;Rennes;Féminin;Clélia;1
2018;35238;Rennes;Féminin;Justine;7
2018;35238;Rennes;Féminin;Edhène;1
2018;35238;Rennes;Féminin;Edwina;1
2018;35238;Rennes;Féminin;Lana;3
2018;35238;Rennes;Féminin;Enaëlle;1
2018;35238;Rennes;Féminin;Éthel;1
2018;35238;Rennes;Féminin;Gauceline;1
2018;35238;Rennes;Féminin;Gouro;1
2018;35238;Rennes;Féminin;Gwanelle;1
2018;35238;Rennes;Féminin;Hassiya;1
2018;35238;Rennes;Féminin;Lucie;19
2018;35238;Rennes;Féminin;Imani;1
2018;35238;Rennes;Féminin;Inssaf;1
2018;35238;Rennes;Féminin;Johanne;1
2018;35238;Rennes;Féminin;Kadia;1
2018;35238;Rennes;Masculin;Noan'n;1
2018;35238;Rennes;Masculin;Nzanga-Christian;1
2018;35238;Rennes;Masculin;Pritihvi;1
2018;35238;Rennes;Masculin;Seban;1
2018;35238;Rennes;Masculin;Semi;1
2018;35238;Rennes;Masculin;Tiwen;1
2018;35238;Rennes;Masculin;Tobias;1
2018;35238;Rennes;Masculin;Yanis;15
2018;35238;Rennes;Masculin;Tymaël;1
2018;35238;Rennes;Féminin;Anaé;6
2018;35238;Rennes;Féminin;Apolline;19
2018;35238;Rennes;Féminin;Assya;3
2018;35238;Rennes;Féminin;Calie;8
2018;35238;Rennes;Féminin;Camila;4
2018;35238;Rennes;Féminin;Clémence;22
2018;35238;Rennes;Féminin;Célia;5
2018;35238;Rennes;Féminin;Ema;2
2018;35238;Rennes;Féminin;Adélie;1
2018;35238;Rennes;Féminin;Aëlynn;1
2018;35238;Rennes;Féminin;Aissatou;1
2018;35238;Rennes;Féminin;Alixe;1
2018;35238;Rennes;Féminin;Amaia;1
2018;35238;Rennes;Féminin;Amélyna;1
2018;35238;Rennes;Masculin;Alexandre;18
2018;35238;Rennes;Masculin;Axel;28
2018;35238;Rennes;Masculin;Anas;4
2018;35238;Rennes;Masculin;Damian;2
2018;35238;Rennes;Masculin;Elijah;2
2018;35238;Rennes;Masculin;Abakar;1
2018;35238;Rennes;Masculin;Gustave;5
2018;35238;Rennes;Masculin;Aëymen;1
2018;35238;Rennes;Masculin;Aimé;1
2018;35238;Rennes;Masculin;Hugo;31
2018;35238;Rennes;Masculin;Azam;1
2018;35238;Rennes;Masculin;Ben-Yamine;1
2018;35238;Rennes;Masculin;Berat;1
2018;35238;Rennes;Masculin;Jonathan;2
2014;35238;RENNES;Masculin;Envael;1
2014;35238;RENNES;Masculin;Envel;1
2014;35238;RENNES;Masculin;Fabio;1
2014;35238;RENNES;Masculin;Fouad;1
2014;35238;RENNES;Masculin;Gilles;1
2014;35238;RENNES;Masculin;Helias;1
2014;35238;RENNES;Masculin;Jad;1
2014;35238;RENNES;Masculin;Joaquim;1
2014;35238;RENNES;Masculin;Lévi;1
2014;35238;RENNES;Masculin;Lükas;1
2014;35238;RENNES;Masculin;Mendo;1
2014;35238;RENNES;Masculin;Menzo;1
2014;35238;RENNES;Masculin;Mouhamad-Amine;1
2014;35238;RENNES;Masculin;Nermin;1
2014;35238;RENNES;Masculin;Ousman;1
2014;35238;RENNES;Masculin;Raphael-Aiman;1
2014;35238;RENNES;Masculin;Riwann;1
2014;35238;RENNES;Masculin;Sayann;1
2014;35238;RENNES;Masculin;Taho;1
2014;35238;RENNES;Masculin;Tyno;1
2014;35238;RENNES;Masculin;Vito;1
2014;35238;RENNES;Masculin;Youness;1
2014;35238;RENNES;Masculin;Zoran;1
2012;35238;RENNES;Féminin;Alice;30
2012;35238;RENNES;Féminin;Léonie;19
2012;35238;RENNES;Féminin;Eloane;10
2012;35238;RENNES;Féminin;Lou-Ann;9
2012;35238;RENNES;Féminin;Emilie;8
2012;35238;RENNES;Féminin;Elena;5
2012;35238;RENNES;Féminin;Morgane;4
2012;35238;RENNES;Féminin;Marion;4
2012;35238;RENNES;Féminin;Awena;4
2012;35238;RENNES;Féminin;Francisca;3
2012;35238;RENNES;Féminin;Kélia;3
2012;35238;RENNES;Féminin;Paula;2
2012;35238;RENNES;Féminin;Myriam;2
2012;35238;RENNES;Féminin;Léïa;2
2012;35238;RENNES;Féminin;Kessy;2
2012;35238;RENNES;Féminin;Kélya;2
2012;35238;RENNES;Féminin;Karen;2
2012;35238;RENNES;Féminin;Andréa;2
2012;35238;RENNES;Féminin;Chanelle;2
2012;35238;RENNES;Féminin;Charlize;2
2012;35238;RENNES;Féminin;Philomène-Lovely;1
2012;35238;RENNES;Féminin;Noémy;1
2012;35238;RENNES;Féminin;Summer;1
2012;35238;RENNES;Féminin;Zélina;1
2012;35238;RENNES;Féminin;Oxana;1
2012;35238;RENNES;Féminin;Maina;1
2012;35238;RENNES;Féminin;Maissoune;1
2012;35238;RENNES;Féminin;Moinaidi;1
2012;35238;RENNES;Féminin;Nafi-Kini;1
2012;35238;RENNES;Féminin;Manal;1
2012;35238;RENNES;Féminin;Mara;1
2012;35238;RENNES;Féminin;Margod;1
2012;35238;RENNES;Féminin;Marianne;1
2012;35238;RENNES;Féminin;Marie-Amélie;1
2012;35238;RENNES;Féminin;Lounès;1
2012;35238;RENNES;Féminin;Maryika;1
2012;35238;RENNES;Féminin;Mylène;1
2012;35238;RENNES;Féminin;Léora;1
2012;35238;RENNES;Féminin;Hawaï;1
2012;35238;RENNES;Féminin;Lili-Rose;1
2012;35238;RENNES;Féminin;Hélin;1
2012;35238;RENNES;Féminin;Imène;1
2014;35238;RENNES;Féminin;Lou;17
2014;35238;RENNES;Féminin;Louane;11
2014;35238;RENNES;Féminin;Erell;7
2014;35238;RENNES;Féminin;Hortense;6
2014;35238;RENNES;Féminin;Mathilde;4
2014;35238;RENNES;Féminin;Nolwenn;4
2014;35238;RENNES;Féminin;Rosalie;4
2014;35238;RENNES;Féminin;Annaëlle;3
2014;35238;RENNES;Féminin;June;3
2014;35238;RENNES;Féminin;Alizée;2
2014;35238;RENNES;Féminin;Ella;2
2014;35238;RENNES;Féminin;Eve;2
2014;35238;RENNES;Féminin;Maylie;2
2014;35238;RENNES;Féminin;Shaynez;2
2014;35238;RENNES;Féminin;Adame;1
2014;35238;RENNES;Féminin;Alessia;1
2014;35238;RENNES;Féminin;Assiatou;1
2014;35238;RENNES;Féminin;Aïcha;1
2014;35238;RENNES;Féminin;Aïlyss;1
2014;35238;RENNES;Féminin;Balkis;1
2014;35238;RENNES;Féminin;Caly;1
2014;35238;RENNES;Féminin;Caroline;1
2014;35238;RENNES;Féminin;Chayna;1
2014;35238;RENNES;Féminin;Dana;1
2014;35238;RENNES;Féminin;Deziana;1
2014;35238;RENNES;Féminin;Elfie;1
2014;35238;RENNES;Féminin;Evin;1
2014;35238;RENNES;Féminin;Fadoua;1
2014;35238;RENNES;Féminin;Firdaws;1
2014;35238;RENNES;Féminin;Hermine-Christ;1
2014;35238;RENNES;Féminin;Kaliane;1
2014;35238;RENNES;Féminin;Kelsy;1
2014;35238;RENNES;Féminin;Khadijatou;1
2014;35238;RENNES;Féminin;Layanah;1
2014;35238;RENNES;Féminin;Loanne;1
2014;35238;RENNES;Féminin;Lou-Nell;1
2014;35238;RENNES;Féminin;Lua;1
2014;35238;RENNES;Féminin;Maïlane;1
2014;35238;RENNES;Féminin;Melek;1
2014;35238;RENNES;Féminin;Melenn;1
